Country Name,Series Name,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
"Hong Kong SAR, China","Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"Hong Kong SAR, China",Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Hungary,"Adjusted net enrollment rate, primary (% of primary school age children)",0,96.1263809204102,96.6038589477539,96.9877166748047,97.0804061889648,95.9458770751953,95.557243347168,96.2855606079102,96.7986679077148,96.6255569458008,97.875617980957,98.5827102661133,98.454963684082,97.7651977539063,96.7207183837891,96.0714874267578,95.8816223144531,95.7095336914063,0,0.0
Hungary,Adjusted net national income per capita (annual % growth),4.62458368422007,1.77124131786321,4.56175410772224,6.53402067274926,7.02105557222347,5.02657554169809,5.19795403249717,3.86384268980053,3.13093175538104,-0.987526789214542,0.391329071046485,-5.58060998292757,0.525636611759069,0.852501326099514,-1.65968793891354,5.5691411220335,3.73399566914108,3.16811327933108,0,0.0
IBRD only,"Adjusted net enrollment rate, primary (% of primary school age children)",89.1210632324219,90.353889465332,91.1427688598633,91.6206207275391,92.8477401733398,94.0958633422852,94.6255035400391,94.3766708374023,94.6940765380859,95.7496871948242,95.9812774658203,95.6552581787109,95.9703598022461,95.844612121582,96.1373977661133,96.0799407958984,95.9976577758789,0,0,0.0
IBRD only,Adjusted net national income per capita (annual % growth),-0.410979668592617,1.26470017035849,3.95015933950911,0.565984729747981,1.66176265335514,3.24708114324461,6.02555474623141,5.21508196908826,6.20658394816304,6.76484618748428,3.30243593871936,-2.4045591332774,7.23981896820744,4.16334165941178,1.34484034325533,2.36046799895391,0,0,0,0.0
IDA & IBRD total,"Adjusted net enrollment rate, primary (% of primary school age children)",81.6050109863281,82.4722137451172,83.4499664306641,83.9856185913086,85.1785125732422,86.5113067626953,87.5800628662109,87.8188934326172,88.2440567016602,89.4951705932617,89.7042617797852,89.5830307006836,89.8111724853516,89.9681167602539,90.3012390136719,90.3671798706055,90.4535903930664,0,0,0.0
IDA & IBRD total,Adjusted net national income per capita (annual % growth),0,0,3.55121086466255,0.325871872765958,1.56037784990386,2.96286118832876,6.18742622898785,4.75451141104652,6.03771005680728,6.16543051303009,3.01939397127889,-2.17741481834051,6.89893139103602,3.51268985085031,1.40871262738646,2.10572400374764,1.30692211839481,0,0,0.0
IDA blend,"Adjusted net enrollment rate, primary (% of primary school age children)",69.2326278686523,70.5531692504883,71.9726867675781,72.0635604858398,71.9224014282227,72.2508316040039,74.1910171508789,74.6720733642578,74.0304565429688,76.7863311767578,74.6477432250977,75.7975769042969,76.5557327270508,76.0615921020508,76.0215072631836,75.4901428222656,76.4734268188477,0,0,0.0
IDA blend,Adjusted net national income per capita (annual % growth),0,0,0,-1.0668820487703,4.67704684709143,2.4330648254975,17.0817081057144,0.760296456516542,8.88253300575528,0.00604796653540518,2.66172016743087,3.77618134901145,7.39470073223829,-3.27178507378795,6.51800905626123,0.671371922890842,4.51229503703622,-0.41063458919885,0,0.0
IDA only,"Adjusted net enrollment rate, primary (% of primary school age children)",59.4864501953125,59.3019218444824,61.4621505737305,63.4462814331055,66.151237487793,69.1884384155273,71.2428207397461,73.5781402587891,75.4584503173828,77.1244888305664,78.905517578125,79.2094802856445,79.2443771362305,80.7790985107422,81.6504821777344,82.443229675293,82.7738876342773,0,0,0.0
IDA only,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,3.2254343171299,3.08525306079818,1.50983214797793,2.77110728244952,0,0,0,0,0.0
IDA total,"Adjusted net enrollment rate, primary (% of primary school age children)",62.8846702575684,63.2093505859375,65.089958190918,66.3979187011719,68.1129913330078,70.2191696166992,72.2241363525391,73.938117980957,74.9944229125977,77.0157699584961,77.5499114990234,78.1322326660156,78.4007034301758,79.3042602539063,79.8887710571289,80.2631225585938,80.7897186279297,0,0,0.0
IDA total,Adjusted net national income per capita (annual % growth),0,0,0,-0.180793804044797,3.26825364901424,2.0265476047955,11.8676426036996,1.57154016182763,6.89026113702593,1.44088197814169,2.33531675719398,3.56429871035675,5.72656273086407,-1.35549137757694,5.03422366094802,1.89809970524668,3.97241300391525,1.30092717450441,0,0.0
Iceland,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.0343475341797,99.164192199707,99.5688171386719,99.5400085449219,99.2618637084961,97.8515014648438,97.8940734863281,97.9587173461914,98.0479125976563,98.629638671875,99.1235885620117,98.6615905761719,98.5233993530273,98.6939315795898,99.118537902832,0,0,0,0.0
Iceland,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80298780296944,12.9880014409254,3.86750978057687,6.11251266907557,0,0.0
India,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,84.1365432739258,84.0630874633789,83.869987487793,88.7030563354492,0,0,0,96.9665603637695,96.9870376586914,95.6436080932617,96.1928100585938,95.7629928588867,96.9845123291016,97.7388687133789,0,0,0,0.0
India,Adjusted net national income per capita (annual % growth),5.54399254442681,5.59508280030828,0.44964141286647,2.84338223927823,0.970519658782123,7.02991114695497,5.39683878389083,7.33131576327078,7.0981464987231,4.82782249875133,1.82633963016347,8.96588138826498,7.43254715192674,5.04702028677345,3.96166851574908,4.31184232689014,6.33340922657347,6.6732079588309,0,0.0
Indonesia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,96.1651306152344,95.4445037841797,94.9045181274414,94.1105422973633,93.1107025146484,94.4006118774414,96.7350082397461,95.8119201660156,96.472770690918,96.8136520385742,96.3476333618164,95.4360427856445,93.2890625,92.8833236694336,90.5746612548828,0,0.0
Indonesia,Adjusted net national income per capita (annual % growth),-12.3710075278228,-6.98517961505927,3.55355066812039,6.2514264148609,2.53489570313023,3.0387625791524,0.622914087246357,1.78338814887977,6.36107262278701,3.52662953828286,1.82276044716383,7.51476253272554,11.5358099053482,3.92017082975083,4.60001588947733,3.60732044156202,4.29686381534584,3.48512993586314,0,0.0
"Iran, Islamic Rep.","Adjusted net enrollment rate, primary (% of primary school age children)",0,85.8827667236328,85.2519073486328,0,93.9058990478516,93.3409576416016,96.4062881469727,96.1834182739258,98.7880477905273,99.5147399902344,0,99.5773620605469,99.6831207275391,99.8326416015625,99.541862487793,98.8229904174805,99.3434677124023,99.2453231811523,0,0.0
"Iran, Islamic Rep.",Adjusted net national income per capita (annual % growth),-1.4941053545238,5.58944506002779,-1.74603124159364,9.54152419112215,16.6813724016845,0.248107851975647,1.62364500752594,8.48679908935723,3.17640894555966,12.4720880127446,-2.14463026860756,-0.762908537200559,7.85779661282808,8.5967218523531,-18.686495225575,7.51214155087129,-11.5200486429476,0,0,0.0
Iraq,"Adjusted net enrollment rate, primary (% of primary school age children)",0,89.4671401977539,88.4190826416016,0,0,94.2461776733398,93.017463684082,0,0,92.3116989135742,0,0,0,0,0,0,0,0,0,0.0
Iraq,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Ireland,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.8147430419922,99.7543869018555,99.7233428955078,99.767936706543,99.8928527832031,99.8024673461914,99.8748474121094,99.8899383544922,99.924186706543,99.8193969726563,99.6885681152344,99.6659698486328,99.2528991699219,99.4322662353516,99.2397994995117,98.9288024902344,99.2007522583008,0,0.0
Ireland,Adjusted net national income per capita (annual % growth),7.19993219049819,5.53224012939386,8.13641751359691,2.22214118300327,3.19447172434441,1.56766907447386,-0.842686947528719,4.62774187136681,1.9663134292073,1.81606393412559,-4.04212157576779,-11.5356539109279,-0.939560781141125,3.78771192034225,-3.60019701796035,4.26699067941816,5.60648410858735,18.3831760333013,0,0.0
Isle of Man,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Isle of Man,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Israel,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.5969467163086,97.8463668823242,98.3108367919922,97.9895477294922,98.0803298950195,97.663330078125,97.5390319824219,97.0628814697266,97.2923202514648,97.26513671875,96.9678268432617,97.3854675292969,97.0228500366211,97.6753921508789,97.2495803833008,97.0653228759766,97.5569229125977,0,0.0
Israel,Adjusted net national income per capita (annual % growth),1.70390520209203,-0.640813508701982,6.54301454658714,0.554232024450997,-2.14954330218276,-1.9492547754114,4.02866967329926,2.941624575587,4.00963739385764,3.79580142366662,-1.67133204147881,2.23301975789265,4.37433172537698,2.51860549017719,-0.442816582360948,4.29578443609499,2.48311109539208,3.23163935136014,0,0.0
Italy,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.9102478027344,99.7511672973633,99.6679382324219,99.577262878418,99.5302429199219,99.4769897460938,99.3017501831055,99.2121124267578,99.1502227783203,99.0986480712891,99.1474914550781,99.2549285888672,98.9895477294922,99.3193664550781,99.4585266113281,99.2787704467773,98.9025192260742,0,0.0
Italy,Adjusted net national income per capita (annual % growth),1.95002732684537,1.69303893969361,1.95047126870054,2.02448879355843,-0.141108861482266,-0.0453398913502525,1.00552326241379,-0.293558298293959,1.07565033607611,0.766901729287611,-4.0384034929929,-4.50751450928699,-0.111179241019215,-0.77924130775952,-3.961472874289,-2.61841335931049,0.211980290814424,0.856166024972623,0,0.0
Jamaica,"Adjusted net enrollment rate, primary (% of primary school age children)",0,92.0829162597656,93.5644989013672,93.2731704711914,92.5724411010742,91.3733596801758,93.2186813354492,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jamaica,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,-4.94465278896136,-5.18462802739202,0.365951943555217,0.120693705199827,1.72074496984268,-1.81604751788801,-0.510886650591601,3.60428478715605,0,0.0
Japan,"Adjusted net enrollment rate, primary (% of primary school age children)",0,99.9985733032227,99.9702072143555,99.9746475219727,99.9753494262695,99.996223449707,99.9665603637695,99.9993515014648,99.9762115478516,99.9979782104492,99.9821472167969,99.9726486206055,99.9435119628906,99.9499893188477,99.9486312866211,99.9499969482422,99.9500122070313,0,0,0.0
Japan,Adjusted net national income per capita (annual % growth),-2.07401330862803,-0.538031399859733,2.88952220658112,0.230704381813581,-0.324678891742209,1.62151033273416,2.48600491985817,1.2092379089425,0.61023776297408,1.29983310027436,-4.35526694149596,-5.33078736165785,5.16965815145483,-0.904271681537367,1.78207796972023,2.46785413966568,0.505240556103615,2.00813442943711,0,0.0
Jordan,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.6574172973633,98.9402008056641,0,99.019889831543,98.8525009155273,98.5535583496094,98.9109802246094,98.5873718261719,97.0517501831055,94.3829116821289,0,89.7488784790039,88.6718826293945,87.5220489501953,89.322868347168,0,0,0,0.0
Jordan,Adjusted net national income per capita (annual % growth),3.02529618828569,1.1513676856663,4.80213952058604,3.73245585842542,2.333000103271,-1.17320471437992,3.23819171968121,3.42161393656959,6.88819488631151,3.26143366293989,12.8019972982529,2.84354703430851,0,0,0,0,0,0,0,0.0
Kazakhstan,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,94.1336517333984,97.2529907226563,98.3575820922852,98.5819778442383,98.7266464233398,98.7241668701172,97.654182434082,97.3195266723633,98.5670776367188,99.4467926025391,99.652587890625,99.2639617919922,99.4159317016602,99.392707824707,99.4929885864258,99.8704528808594,99.7381973266602,0.0
Kazakhstan,Adjusted net national income per capita (annual % growth),0,0,-5.83826669774669,14.8687921744228,2.9095795591188,8.26540058077234,9.72482706526343,7.91679970609145,10.9502594530099,25.2403197349611,7.73654021914305,-8.92368931847872,7.5702186622192,11.6794269983991,7.52577508494478,9.58849490592479,5.2617037037932,-0.914014545009621,0,0.0
Kenya,"Adjusted net enrollment rate, primary (% of primary school age children)",0,62.8877792358398,66.0325393676758,67.5440826416016,62.6820602416992,75.1603393554688,74.3146820068359,76.0977325439453,76.0051879882813,87.0947494506836,82.8987426757813,84.0122222900391,0,0,86.2140808105469,0,0,0,0,0.0
Kenya,Adjusted net national income per capita (annual % growth),3.0730933541367,-0.0310706315216009,-4.77619196162662,4.49001473555609,-2.40203988072717,-4.10827039129192,3.89403448621295,5.44841776229863,8.95232344491797,2.27062325647343,-0.999716411031798,4.81631841133834,3.96063780674589,1.70307685495223,4.86486568926392,3.17139020648376,-0.415693402891634,5.51768201067462,0,0.0
Kiribati,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6427612304688,96.8826599121094,0,0.0
Kiribati,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"Korea, Dem. People’s Rep.","Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,96.9731292724609,0,0,0,0,0,96.4502487182617,0,0.0
"Korea, Dem. People’s Rep.",Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"Korea, Rep.","Adjusted net enrollment rate, primary (% of primary school age children)",0,99.3447494506836,99.750602722168,99.8657302856445,99.7223892211914,0,0,0,0,99.6880722045898,99.6943588256836,99.076042175293,98.9409103393555,98.9755172729492,98.9859924316406,96.4079895019531,96.5499801635742,98.7600631713867,0,0.0
"Korea, Rep.",Adjusted net national income per capita (annual % growth),-8.76559989917365,8.46096808025212,5.93023371857673,2.21325350276102,8.61008763670851,1.8886036981115,4.04713193180366,1.43352591139967,3.46708097126869,5.32062476623076,-2.23939281186541,0.671177335656978,7.63066338179353,0.258800114411201,1.522976652349,2.76725039955372,2.18234260590238,5.34371942533886,0,0.0
Kosovo,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kosovo,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Kuwait,"Adjusted net enrollment rate, primary (% of primary school age children)",0,96.6286468505859,97.0510635375977,98.659797668457,99.0195388793945,99.2374801635742,99.1733627319336,96.0896072387695,0,98.7675933837891,98.3131637573242,0,97.4856262207031,98.4758987426758,98.0258178710938,98.093132019043,98.7032012939453,0,0,0.0
Kuwait,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,10.5382451142571,4.69757300590501,-5.62774236951478,-12.0471963016221,-25.0749540936746,0,0.0
Kyrgyz Republic,"Adjusted net enrollment rate, primary (% of primary school age children)",0,93.0641708374023,92.4056167602539,93.0592193603516,92.906120300293,92.5238723754883,96.9235382080078,94.4707183837891,95.5512008666992,94.4178237915039,93.7753601074219,93.0455093383789,93.7540435791016,93.7148895263672,97.2663116455078,98.3486480712891,97.9814376831055,97.9330825805664,0,0.0
Kyrgyz Republic,Adjusted net national income per capita (annual % growth),-10.7031060931043,10.270066461505,9.40964721071151,11.3803741044562,-4.76217523748571,7.05014544486851,2.99532952995563,-0.737897146587088,-0.0397373025373753,11.1115430519305,-6.18036118530992,4.30937204832647,-11.6887344033308,2.15629506458797,2.50727829727226,-0.602929102056777,1.85228888325514,2.35902438487261,0,0.0
Lao PDR,"Adjusted net enrollment rate, primary (% of primary school age children)",0,74.9083404541016,75.6953811645508,75.1142120361328,76.1745300292969,78.699462890625,79.3492736816406,80.6172866821289,82.1559982299805,84.6691589355469,87.1155624389648,89.5041732788086,94.1474075317383,93.9884567260742,93.7866134643555,95.3730392456055,95.1242294311523,92.7118911743164,0,0.0
Lao PDR,Adjusted net national income per capita (annual % growth),0,0,0,6.01644708494359,4.95353146525397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Last Updated: 01/19/2018,,,,,,,,,,,,,,,,,,,,,
Late-demographic dividend,"Adjusted net enrollment rate, primary (% of primary school age children)",92.9704666137695,94.7165603637695,95.3046188354492,95.7802124023438,98.2623596191406,97.9513397216797,98.2289428710938,95.9899597167969,95.318977355957,95.8643188476563,96.6276702880859,96.5921630859375,96.5844421386719,96.6325302124023,96.4731063842773,96.2815170288086,96.4414672851563,0,0,0.0
Late-demographic dividend,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Latin America & Caribbean,"Adjusted net enrollment rate, primary (% of primary school age children)",93.7901992797852,94.9251327514648,95.6602478027344,95.9107513427734,96.1161727905273,95.2875823974609,95.410530090332,95.1587600708008,94.5741500854492,94.1537780761719,95.3872909545898,95.4632415771484,95.6300201416016,95.5751724243164,94.8488388061523,94.3018798828125,93.9753265380859,0,0,0.0
Latin America & Caribbean,Adjusted net national income per capita (annual % growth),-0.635612515721661,-2.70484504209452,2.4682065033693,-1.00181507500071,-1.33205275227553,0.313492665734799,5.57946055391841,3.45677452139275,5.09106753406599,5.99933350793773,3.22590277027955,-3.30809710299445,7.93988470675968,3.25815674062093,1.59321889707853,1.26159002177737,-0.524954497420453,-1.59415251490564,0,0.0
Latin America & Caribbean (excluding high income),"Adjusted net enrollment rate, primary (% of primary school age children)",93.804817199707,94.9257125854492,95.6891403198242,95.9667510986328,96.1902618408203,95.3461074829102,95.3647003173828,95.1215591430664,94.5084228515625,94.0731887817383,95.3614501953125,95.5054321289063,95.6606674194336,95.6587219238281,94.9143829345703,94.3569183349609,94.0029983520508,0,0,0.0
Latin America & Caribbean (excluding high income),Adjusted net national income per capita (annual % growth),-0.755942769254219,-2.77384739245717,2.53874167735411,-1.02543302603942,-1.33593962197033,0.306528029049886,5.55662418240108,3.44395352500857,5.03057717165247,6.03771028207601,3.27694564331627,-3.32270104386184,7.9144002430932,3.24499762059136,1.64441290092321,1.16703885431428,-0.552483388292487,-1.58229877363799,0,0.0
Latin America & the Caribbean (IDA & IBRD countries),"Adjusted net enrollment rate, primary (% of primary school age children)",93.7407684326172,94.9041137695313,95.673698425293,95.9461212158203,96.1657333374023,95.3462524414063,95.4709701538086,95.2111587524414,94.6095275878906,94.1431427001953,95.3918228149414,95.4480895996094,95.6124801635742,95.5904006958008,94.8685531616211,94.3162994384766,94.0262298583984,0,0,0.0
Latin America & the Caribbean (IDA & IBRD countries),Adjusted net national income per capita (annual % growth),-0.657852661550635,-2.83379032807264,2.45607495034396,-1.07529838252439,-1.41187550968068,0.240073208232715,5.58405031822377,3.36822039539734,4.97626446788335,6.01790468531401,3.29840130207477,-3.40513173601829,7.94933881665251,3.29442461149611,1.5521052212367,1.22979075628568,-0.554979574000342,-1.62367827106432,0,0.0
Latvia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.1604690551758,0,0,0,0,0,0,0,0,96.9392929077148,98.1845779418945,98.1457901000977,98.1608505249023,98.3848495483398,98.466667175293,97.0260314941406,96.7509765625,0,0.0
Latvia,Adjusted net national income per capita (annual % growth),10.2181008248318,5.25091953556431,10.2804056736379,12.7927904069462,8.65239685400532,10.4623791770881,9.64419869641809,14.2092695936665,9.74116556323101,15.9543475340929,-1.96065159721319,-6.35234776322615,-10.802931539992,10.1974458426331,1.19360621763249,5.61163228468082,3.20111748015484,5.26304944993592,0,0.0
Least developed countries: UN classification,"Adjusted net enrollment rate, primary (% of primary school age children)",58.1873588562012,58.0114593505859,60.22412109375,62.4403495788574,65.6056594848633,68.5569763183594,70.9746780395508,73.4141082763672,75.5764236450195,76.7899932861328,78.8505096435547,79.196891784668,79.0647811889648,80.5829010009766,81.4536209106445,82.2595520019531,82.5270690917969,0,0,0.0
Least developed countries: UN classification,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lebanon,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,98.5696792602539,97.7067108154297,95.8949737548828,91.6793365478516,88.8487167358398,89.7786636352539,90.6227493286133,91.833122253418,93.3599014282227,93.3284683227539,90.2040634155273,88.8914108276367,83.7448425292969,83.5174331665039,0,0.0
Lebanon,Adjusted net national income per capita (annual % growth),7.13899332048828,1.0121898113608,-2.09615502235278,0.413579478497425,-3.22562977536893,-16.7794892687249,19.551406157918,-0.721695962509429,-6.22934161154699,9.88882863474956,3.90301229491048,16.3432228864457,0.650368605554092,-7.98664525788611,-3.69136224213753,-5.93886631840429,-3.87305080584885,1.81062950486994,0,0.0
Lesotho,"Adjusted net enrollment rate, primary (% of primary school age children)",0,59.6079483032227,80.4165420532227,80.5418090820313,80.8944320678711,80.8929977416992,78.4020614624023,77.5157623291016,77.695671081543,75.1601028442383,76.2792663574219,76.9185028076172,79.0310287475586,80.6149826049805,82.023323059082,80.0596771240234,80.730842590332,80.7348937988281,0,0.0
Lesotho,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,3.64371042460468,-6.11292961567302,1.79559139628481,13.6731708466739,-5.17683326611412,0,0,0,0,0.0
Liberia,"Adjusted net enrollment rate, primary (% of primary school age children)",0,46.6338691711426,0,0,0,0,0,0,35.1092300415039,0,42.6238288879395,40.1645317077637,0,40.9160003662109,0,0,38.127010345459,37.6139297485352,0,0.0
Liberia,Adjusted net national income per capita (annual % growth),0,0,0,-19.5821427700631,8.90016575904072,-39.731084971416,-68.3811478794479,37.6158547631145,30.9381329700889,-19.5257395494905,13.0090657305644,36.272695515446,4.3505555706743,17.3153096723258,-0.449620547134174,0,0,0,0,0.0
Libya,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Libya,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Liechtenstein,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,99.2285385131836,99.4318466186523,0,98.8516693115234,98.9021530151367,99.2175979614258,98.5204010009766,99.1849212646484,98.6972427368164,98.4792861938477,0,97.4986724853516,99.8076705932617,0,0.0
Liechtenstein,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Lithuania,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.9118423461914,97.8814010620117,98.0011978149414,97.9856185913086,95.9408416748047,92.0402374267578,91.0606994628906,93.0054321289063,96.2266006469727,98.9358062744141,99.2557067871094,99.3075866699219,98.1517791748047,98.5683975219727,99.7295074462891,99.4684677124023,99.390998840332,0,0.0
Lithuania,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,11.5167310289177,7.02935486196814,11.3806970254903,5.60665139334682,-12.7264834773371,-0.210982919222431,6.8179100448563,5.54513942869737,4.63218896019136,6.50499737714487,1.95548022264254,0,0.0
Low & middle income,"Adjusted net enrollment rate, primary (% of primary school age children)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Low & middle income,Adjusted net national income per capita (annual % growth),0,0,3.6031925414008,0.367971632766626,1.62586364493245,3.06078868648424,6.30049388244278,4.77512579725126,6.11234305395456,6.17729833725376,2.92878603366766,-2.2906886434892,7.07547428839914,3.49437221405651,1.50113003709076,2.12106621209023,1.2734197661691,0,0,0.0
Low income,"Adjusted net enrollment rate, primary (% of primary school age children)",0,52.2260284423828,54.3902816772461,56.9101982116699,60.798469543457,64.1058502197266,66.7287521362305,69.3465576171875,72.3290710449219,74.2566604614258,77.2439117431641,77.7818908691406,77.5309982299805,78.7845993041992,79.8950500488281,80.6974868774414,81.075569152832,80.9454727172852,0,0.0
Low income,Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,2.00592758149966,1.3995770118389,-1.02988001382518,6.00746458102199,2.8605005076213,0.750991344843172,1.12643203613472,0,0,0,0,0.0
Lower middle income,"Adjusted net enrollment rate, primary (% of primary school age children)",0,79.7356719970703,81.2648010253906,81.7337265014648,81.8715972900391,84.3828735351563,85.8736801147461,87.0896072387695,87.8865966796875,89.9042587280273,89.4365310668945,89.3196487426758,90.0078735351563,90.1707763671875,90.6671676635742,90.4885482788086,90.5145797729492,90.2624969482422,0,0.0
Lower middle income,Adjusted net national income per capita (annual % growth),0.563253833540784,0.926284915391236,1.76594082523364,3.20346006884297,2.10068344449724,4.62483537948089,5.3835448611554,3.98160670572774,6.62900228503236,3.94727929458945,2.63462514387938,5.14653833992898,7.06485603942997,1.91536748158245,4.06917006555709,3.79571817331501,4.43554355996116,4.46658699330125,0,0.0
Luxembourg,"Adjusted net enrollment rate, primary (% of primary school age children)",0,97.3383178710938,97.0999298095703,96.7372970581055,96.9964599609375,95.8672409057617,96.5126037597656,97.7544937133789,98.2531509399414,98.3547821044922,97.6252288818359,0,95.2893524169922,94.6215896606445,95.6161804199219,95.2097930908203,95.9760971069336,0,0,0.0
Luxembourg,Adjusted net national income per capita (annual % growth),-1.07465340425146,8.17743754591025,3.35771937028848,-1.00400092239857,-0.394294880903942,-3.03236312724064,9.72729172965059,4.31457902245079,-13.4736111049591,18.6796103939016,-4.94861024120111,-18.2534415560462,20.1067256790918,-6.52948384701335,-1.73753475219718,-3.86824573809726,3.62681289675922,10.4541177871221,0,0.0
"Macao SAR, China","Adjusted net enrollment rate, primary (% of primary school age children)",0,85.2979507446289,85.7432327270508,84.7895278930664,87.1392517089844,88.3799209594727,89.3782806396484,89.4779510498047,88.4059677124023,88.5439071655273,87.1722869873047,84.5146408081055,83.3314666748047,84.600700378418,84.4038162231445,85.7973480224609,90.3414077758789,95.2107009887695,0,0.0
"Macao SAR, China",Adjusted net national income per capita (annual % growth),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"Macedonia, FYR","Adjusted net enrollment rate, primary (% of primary school age children)",0,95.0403518676758,97.3758773803711,97.7198867797852,96.2571487426758,94.644172668457,94.4003829956055,93.6154937744141,91.5814666748047,90.3844604492188,88.8777770996094,89.8980484008789,93.3574523925781,0,88.293701171875,87.399040222168,88.2561187744141,91.0573577880859,0,0.0
"Macedonia, FYR",Adjusted net national income per capita (annual % growth),3.00408610063502,5.81224524285552,4.64612378907034,-1.48009722363649,-0.427485932319726,-0.209720751539649,4.11237299060994,5.4126042132817,5.68343057887589,-3.12914058836326,9.5776519657402,2.9951316566069,1.1421256380727,0.602625402525064,-0.000917891314259123,0,0,0,0,0.0
Madagascar,"Adjusted net enrollment rate, primary (% of primary school age children)",0,63.531810760498,65.1805877685547,66.7487487792969,67.6795120239258,77.4342727661133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Madagascar,Adjusted net national income per capita (annual % growth),3.07466648606061,1.20148882517159,1.961191076235,7.95229016052524,-14.3348675220893,8.96885596037707,-3.66233418742156,-3.43363237807537,1.32155583315416,-0.268650931197058,3.84541580903597,-7.11156431826724,3.93775117849017,-0.235457905429897,-0.936851926076656,0,0,0,0,0.0
Malawi,"Adjusted net enrollment rate, primary (% of primary school age children)",0,96.7137222290039,0,0,98.5447463989258,0,98.1769714355469,98.2278594970703,97.6163101196289,93.1662063598633,97.6617889404297,98.0618209838867,0,0,0,0,0,0,0,0.0
Malawi,Adjusted net national income per capita (annual % growth),0,0,0,0,0,-0.442176192088439,3.40466766800687,-3.00587863055539,3.20241756706876,5.10561318590365,4.73336873352108,-1.8837170122665,9.85081363679232,3.39235129871669,-5.02896359961616,-1.65714727243913,4.87407170573444,-0.163258134420701,0,0.0
